node,REGION_1,REGION_10,REGION_2,REGION_3,REGION_4,REGION_5,REGION_6,REGION_7,REGION_8,REGION_9
hCoV-19/USA/NY-PV09318/2020|EPI_ISL_450010|2020-03-21,0,0,1,0,0,0,0,0,0,0
n17510,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/NM-UNM-00272/2020|EPI_ISL_508112|2020-05-13,0,0,0,0,0,0,1,0,0,0
n19330,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/NM-UNM-00354/2020|EPI_ISL_508038|2020-05-02,0,0,0,0,0,0,1,0,0,0
n19332,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/VA-DCLS-1258/2020|EPI_ISL_529948|2020-08-06,0,0,0,1,0,0,0,0,0,0
n19361,0,0,0,1,0,0,0,0,0,0
hCoV-19/USA/NY-NYUMC332/2020|EPI_ISL_430359|2020-04-08,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/NY-NYUMC834/2020|EPI_ISL_456107|2020-04-25,0,0,1,0,0,0,0,0,0,0
n19384,0,0,1,0,0,0,0,0,0,0
n19462,0,0,1,0,0,0,0,0,0,0
n19475,0,0,1,0,0,0,0,0,0,0
n19569,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/NY-NYUMC235/2020|EPI_ISL_427634|2020-04-06,0,0,1,0,0,0,0,0,0,0
n19921,0,0,1,0,0,0,0,0,0,0
n19953,0,1,0,0,0,0,0,0,0,0
n20058,0,1,0,0,0,0,0,0,0,0
n20064,0,1,0,0,0,0,0,0,0,0
n20066,0,1,0,0,0,0,0,0,0,0
n20085,0,1,0,0,0,0,0,0,0,0
n20091,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/NY-NYUMC333/2020|EPI_ISL_430360|2020-04-07,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/NY-NYUMC325/2020|EPI_ISL_430352|2020-04-01,0,0,1,0,0,0,0,0,0,0
n20147,0,0,0,0,1,0,0,0,0,0
n20152,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/GA-QDX-233/2020|EPI_ISL_498714|2020-04-27,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/GA-QDX-234/2020|EPI_ISL_498715|2020-04-27,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/MA-MGH-00492/2020|EPI_ISL_460343|2020-03-27,1,0,0,0,0,0,0,0,0,0
n20191,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00622/2020|EPI_ISL_460289|2020-03-28,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00499/2020|EPI_ISL_460459|2020-03-27,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00003/2020|EPI_ISL_460311|2020-03-09,1,0,0,0,0,0,0,0,0,0
n20366,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MA_3626/2020|EPI_ISL_424918|2020-03-06,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MA_8933/2020|EPI_ISL_424909|2020-03-05,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/NC_0031/2020|EPI_ISL_424873|2020-03-07,0,0,0,0,1,0,0,0,0,0
n20495,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/VA-DCLS-0050/2020|EPI_ISL_426458|2020-03-30,0,0,0,1,0,0,0,0,0,0
n20531,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/VA-DCLS-0048/2020|EPI_ISL_426456|2020-03-30,0,0,0,1,0,0,0,0,0,0
hCoV-19/USA/VA-DCLS-0072/2020|EPI_ISL_429972|2020-03-28,0,0,0,1,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00645/2020|EPI_ISL_460282|2020-04-01,1,0,0,0,0,0,0,0,0,0
n20567,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00689/2020|EPI_ISL_460414|2020-04-06,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00699/2020|EPI_ISL_460268|2020-04-06,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00568/2020|EPI_ISL_460097|2020-03-22,1,0,0,0,0,0,0,0,0,0
n20597,1,0,0,0,0,0,0,0,0,0
n20669,0,0,0,1,0,0,0,0,0,0
n20753,0,0,0,1,0,0,0,0,0,0
hCoV-19/USA/WI-UW-34/2020|EPI_ISL_421292|2020-03-26,0,0,0,0,0,1,0,0,0,0
n20811,0,0,0,0,0,1,0,0,0,0
n20819,0,0,0,0,0,1,0,0,0,0
n20820,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/TX-HMH0290/2020|EPI_ISL_434916|2020-03-27,0,0,0,0,0,0,1,0,0,0
n20866,0,0,0,1,0,0,0,0,0,0
hCoV-19/USA/TX-HMH-815/2020|EPI_ISL_545849|2020-04-10,0,0,0,0,0,0,1,0,0,0
n20878,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/CA-QDX-148/2020|EPI_ISL_467814|2020-03-16,0,0,0,0,0,0,0,0,0,1
n20981,0,0,0,1,0,0,0,0,0,0
hCoV-19/USA/WA-UW-2228/2020|EPI_ISL_426119|2020-03-23,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW330/2020|EPI_ISL_418897|2020-03-16,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC21590/2020|EPI_ISL_516317|2020-03-25,0,0,0,0,0,1,0,0,0,0
n21025,0,0,0,1,0,0,0,0,0,0
hCoV-19/USA/TX-HMH-464/2020|EPI_ISL_543776|2020-04-03,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH0268/2020|EPI_ISL_434897|2020-03-26,0,0,0,0,0,0,1,0,0,0
n21071,0,0,0,0,0,0,1,0,0,0
n21074,0,0,0,0,0,0,1,0,0,0
n21145,0,0,0,0,0,1,0,0,0,0
n21146,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WI-UW-33/2020|EPI_ISL_421291|2020-03-23,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/GA-QDX-122/2020|EPI_ISL_467847|2020-03-13,0,0,0,0,1,0,0,0,0,0
n21151,0,0,0,0,0,1,0,0,0,0
n21153,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/TX-HMH0395/2020|EPI_ISL_434982|2020-04-01,0,0,0,0,0,0,1,0,0,0
n21188,0,0,1,0,0,0,0,0,0,0
n21416,0,1,0,0,0,0,0,0,0,0
n21419,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA_0711/2020|EPI_ISL_426452|2020-03-19,0,1,0,0,0,0,0,0,0,0
n294,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-S417/2020|EPI_ISL_434177|2020-03-28,0,1,0,0,0,0,0,0,0,0
n330,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MN-MDH-1472/2020|EPI_ISL_518866|2020-03-27,0,0,0,0,0,1,0,0,0,0
n520,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MN-MDH-1301/2020|EPI_ISL_495600|2020-04-15,0,0,0,0,0,1,0,0,0,0
n522,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/FL-BPHL-0571/2020|EPI_ISL_508775|2020-03-14,0,0,0,0,1,0,0,0,0,0
n632,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MN-MDH-1674/2020|EPI_ISL_560761|2020-04-06,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MN-MDH-387/2020|EPI_ISL_437367|2020-04-08,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/DC-HP00022/2020|EPI_ISL_434691|2020-03-22,0,0,0,1,0,0,0,0,0,0
n728,0,0,0,1,0,0,0,0,0,0
n735,0,0,1,0,0,0,0,0,0,0
n737,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/MD-MDH-0019/2020|EPI_ISL_481267|2020-04-01,0,0,0,1,0,0,0,0,0,0
n750,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MN-MDH-321/2020|EPI_ISL_450779|2020-03-30,0,0,0,0,0,1,0,0,0,0
n753,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/OR-PROV-015/2020|EPI_ISL_482302|2020-04-03,0,1,0,0,0,0,0,0,0,0
n787,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-PROV-033/2020|EPI_ISL_482316|2020-03-25,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-PROV-216/2020|EPI_ISL_482451|2020-03-09,0,1,0,0,0,0,0,0,0,0
n792,0,1,0,0,0,0,0,0,0,0
n803,0,1,0,0,0,0,0,0,0,0
n806,0,1,0,0,0,0,0,0,0,0
n813,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/TX-HMH074/2020|EPI_ISL_434783|2020-03-18,0,0,0,0,0,0,1,0,0,0
n857,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00528/2020|EPI_ISL_460344|2020-03-18,1,0,0,0,0,0,0,0,0,0
n911,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WI-UW-284/2020|EPI_ISL_436578|2020-04-07,0,0,0,0,0,1,0,0,0,0
n1038,0,0,0,0,0,1,0,0,0,0
n1046,0,0,0,0,0,1,0,0,0,0
n1048,0,0,0,0,0,1,0,0,0,0
n1086,0,0,0,0,0,1,0,0,0,0
n1087,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/TX-HMH-487/2020|EPI_ISL_544392|2020-04-05,0,0,0,0,0,0,1,0,0,0
n1327,0,0,0,0,0,0,1,0,0,0
n1395,0,0,0,0,0,0,0,0,0,1
n1396,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/MA-MGH-00080/2020|EPI_ISL_460122|2020-03-25,1,0,0,0,0,0,0,0,0,0
n1467,1,0,0,0,0,0,0,0,0,0
n1471,0,0,0,0,0,0,0,0,1,0
n1477,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-UPHL-2008969/2020|EPI_ISL_525293|2020-05-11,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-UPHL-2009110/2020|EPI_ISL_525110|2020-05-11,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-08567/2020|EPI_ISL_524324|2020-05-18,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-UPHL-2008971/2020|EPI_ISL_525295|2020-05-11,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-04138/2020|EPI_ISL_493037|2020-05-13,0,0,0,0,0,0,0,0,1,0
n1736,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/OR-PROV-188/2020|EPI_ISL_482436|2020-05-15,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/UT-UPHL-2009325/2020|EPI_ISL_524926|2020-05-14,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-03356/2020|EPI_ISL_498650|2020-04-23,0,0,0,0,0,0,0,0,1,0
n1746,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-02581/2020|EPI_ISL_487223|2020-04-24,0,0,0,0,0,0,0,0,1,0
n1790,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-02434/2020|EPI_ISL_470550|2020-04-21,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-02432/2020|EPI_ISL_470549|2020-04-21,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-01564/2020|EPI_ISL_449817|2020-04-07,0,0,0,0,0,0,0,0,1,0
n1825,0,0,0,0,0,0,0,0,1,0
n1830,0,0,0,0,0,0,0,0,1,0
n1832,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/CA-ALSR-1185/2020|EPI_ISL_494421|2020-04-02,0,0,0,0,0,0,0,0,0,1
n1857,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-ALSR-1168/2020|EPI_ISL_494410|2020-04-02,0,0,0,0,0,0,0,0,0,1
n1886,0,0,0,0,0,0,0,0,0,1
n1907,0,0,0,0,0,0,1,0,0,0
n1984,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/NMDOH-2020322270/2020|EPI_ISL_542083|2020-09-01,0,0,0,0,0,0,1,0,0,0
n1987,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-3561/2020|EPI_ISL_543023|2020-06-10,0,0,0,0,0,0,1,0,0,0
n1991,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-DSHS-0526/2020|EPI_ISL_560968|2020-06-23,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-6666/2020|EPI_ISL_546157|2020-06-24,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/CA-UCLA-240/2020|EPI_ISL_537546|2020-06-20,0,0,0,0,0,0,0,0,0,1
n2078,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-3433/2020|EPI_ISL_544190|2020-06-11,0,0,0,0,0,0,1,0,0,0
n2242,0,0,0,0,0,0,1,0,0,0
n2256,0,0,0,0,0,0,1,0,0,0
n2258,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH0287/2020|EPI_ISL_434914|2020-03-27,0,0,0,0,0,0,1,0,0,0
n2280,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/TX-HMH-824/2020|EPI_ISL_545856|2020-04-08,0,0,0,0,0,0,1,0,0,0
n2296,0,0,0,0,0,0,1,0,0,0
n2304,0,0,0,0,0,0,0,0,1,0
n2510,0,0,0,0,0,1,0,0,0,0
n2526,0,0,1,0,0,0,0,0,0,0
n2537,0,0,0,0,0,0,0,0,0,1
n2548,0,1,0,0,0,0,0,0,0,0
n2549,0,0,0,0,0,0,0,0,0,1
n2612,0,0,0,0,0,0,0,0,0,1
n2637,0,0,0,0,0,0,0,0,0,1
n2895,0,0,0,0,0,0,0,0,0,1
n4981,0,0,0,0,0,0,0,0,0,1
n4986,0,0,0,0,0,0,0,0,0,1
n4991,0,0,0,0,0,0,0,0,0,1
n5011,0,0,0,0,0,0,1,0,0,0
n5012,0,0,0,0,0,0,1,0,0,0
n5020,0,0,0,0,0,0,1,0,0,0
n5033,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/MN-MDH-125/2020|EPI_ISL_460050|2020-03-15,0,0,0,0,0,1,0,0,0,0
n5035,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/MI-MDHHS-SC20879/2020|EPI_ISL_471900|2020-05-14,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/CA-11567/2020|EPI_ISL_475232|2020-05-05,0,0,0,0,0,0,0,0,0,1
n5535,0,1,0,0,0,0,0,0,0,0
n5537,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/AK-PHL455/2020|EPI_ISL_560559|2020-06-08,0,1,0,0,0,0,0,0,0,0
n5543,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/MN-MDH-1343/2020|EPI_ISL_496929|2020-03-26,0,0,0,0,0,1,0,0,0,0
n5554,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/CA-CZB-3342/2020|EPI_ISL_548328|2020-07-12,0,0,0,0,0,0,0,0,0,1
n5591,0,0,0,0,0,0,0,0,0,1
n5593,0,1,0,0,0,0,0,0,0,0
n5595,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/CA-ALSR-0932-IPL/2020|EPI_ISL_483421|2020-04-28,0,0,0,0,0,0,0,0,0,1
n5608,0,0,0,0,0,0,0,0,0,1
n5619,0,0,0,0,0,0,0,0,0,1
n5621,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-ALSR-1002-SAN/2020|EPI_ISL_483456|2020-04-20,0,0,0,0,0,0,0,0,0,1
n5626,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CZB067/2020|EPI_ISL_429029|2020-03-28,0,0,0,0,0,0,0,0,0,1
n5639,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/WI-UW-02/2020|EPI_ISL_416489|2020-03-15,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MA-QDX-135/2020|EPI_ISL_467852|2020-03-14,1,0,0,0,0,0,0,0,0,0
n5697,0,0,0,1,0,0,0,0,0,0
n5699,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/TX-DSHS-0489/2020|EPI_ISL_560933|2020-06-21,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/VA-DCLS-0573/2020|EPI_ISL_500831|2020-03-18,0,0,0,1,0,0,0,0,0,0
hCoV-19/USA/CA-ALSR-1660/2020|EPI_ISL_494721|2020-03-20,0,0,0,0,0,0,0,0,0,1
n5705,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/WA-S2732/2020|EPI_ISL_525722|2020-07-12,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CA-CZB-4088/2020|EPI_ISL_548614|2020-08-11,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/NMDOH-2020321846/2020|EPI_ISL_542074|2020-09-01,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/NMDOH-2020321845/2020|EPI_ISL_542073|2020-09-01,0,0,0,0,0,0,1,0,0,0
n5761,0,0,0,0,0,0,0,0,0,1
n5770,0,0,0,0,0,0,0,0,0,1
n5776,0,0,0,0,0,0,0,0,0,1
n5826,0,0,0,0,0,0,0,0,0,1
n5889,0,0,0,0,0,0,0,0,0,1
n5914,0,0,0,0,0,0,0,0,0,1
n5919,0,0,0,0,0,0,0,0,0,1
n6404,0,0,0,0,0,0,0,0,0,1
n6410,0,0,0,0,0,0,0,0,0,1
n6690,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CZB-2414/2020|EPI_ISL_513836|2020-05-22,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-CZB-2413/2020|EPI_ISL_513835|2020-05-22,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/OR-PROV-199/2020|EPI_ISL_482441|2020-05-08,0,1,0,0,0,0,0,0,0,0
n6708,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-OHSU-0058/2020|EPI_ISL_468089|2020-04-21,0,1,0,0,0,0,0,0,0,0
n6711,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-OHSU-0456/2020|EPI_ISL_525813|2020-06-09,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-OHSU-0460/2020|EPI_ISL_525815|2020-06-09,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-OHSU-0347/2020|EPI_ISL_509112|2020-05-17,0,1,0,0,0,0,0,0,0,0
n6729,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-OHSU-0517/2020|EPI_ISL_526096|2020-06-05,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-OHSU-0505/2020|EPI_ISL_526091|2020-06-05,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/WA-OHSU-0821/2020|EPI_ISL_526099|2020-06-23,0,1,0,0,0,0,0,0,0,0
n6740,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-OHSU-0646/2020|EPI_ISL_525867|2020-06-16,0,1,0,0,0,0,0,0,0,0
n6748,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-OHSU-0901/2020|EPI_ISL_525923|2020-06-30,0,1,0,0,0,0,0,0,0,0
n6754,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/SC-DHEC-0925/2020|EPI_ISL_538418|2020-06-26,0,0,0,0,1,0,0,0,0,0
n6805,0,0,0,0,1,0,0,0,0,0
hCoV-19/USA/MN-CDC-6338/2020|EPI_ISL_527705|2020-05-19,0,0,0,0,0,1,0,0,0,0
n6817,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WI-UW-558/2020|EPI_ISL_484933|2020-06-25,0,0,0,0,0,1,0,0,0,0
n6826,0,0,0,0,0,1,0,0,0,0
n7146,0,0,0,0,0,1,0,0,0,0
n7170,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/IA_6396/2020|EPI_ISL_424895|2020-03-08,0,0,0,0,0,0,0,1,0,0
n7253,0,0,0,0,0,0,0,1,0,0
hCoV-19/USA/MN-MDH-1449/2020|EPI_ISL_514668|2020-03-26,0,0,0,0,0,1,0,0,0,0
n7299,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/NY-PV09430/2020|EPI_ISL_450107|2020-03-12,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/NY-PV09455/2020|EPI_ISL_450129|2020-03-19,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/MA-QDX-69/2020|EPI_ISL_467865|2020-03-15,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/MN67-MDH67/2020|EPI_ISL_419395|2020-03-14,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/CA-CZB-1279/2020|EPI_ISL_454637|2020-03-28,0,0,0,0,0,0,0,0,0,1
n7320,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/UT-UPHL-2009008/2020|EPI_ISL_525317|2020-05-15,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-08349/2020|EPI_ISL_524135|2020-05-14,0,0,0,0,0,0,0,0,1,0
n7441,0,0,0,0,0,0,0,0,1,0
n7442,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/UT-01981/2020|EPI_ISL_452168|2020-04-16,0,0,0,0,0,0,0,0,1,0
n7447,0,0,0,0,0,0,0,0,1,0
hCoV-19/USA/TX-HMH-3099/2020|EPI_ISL_543993|2020-06-10,0,0,0,0,0,0,1,0,0,0
n7490,0,0,0,0,0,0,1,0,0,0
n7492,0,0,0,0,0,0,1,0,0,0
n7539,0,0,0,0,0,0,1,0,0,0
n7552,0,0,0,0,0,0,1,0,0,0
n7555,0,0,0,0,0,0,1,0,0,0
n7558,0,0,0,0,0,0,1,0,0,0
n7565,0,0,0,0,0,0,1,0,0,0
n7590,0,0,0,0,0,0,1,0,0,0
n7595,0,0,0,0,0,0,1,0,0,0
n7600,0,0,0,0,0,0,1,0,0,0
n7601,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/MI-MDHHS-SC20689/2020|EPI_ISL_471713|2020-05-19,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC20876/2020|EPI_ISL_471897|2020-05-18,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC20885/2020|EPI_ISL_471906|2020-05-18,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MI-MDHHS-SC20886/2020|EPI_ISL_471907|2020-05-18,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/OR-OHSU-0344/2020|EPI_ISL_509111|2020-05-16,0,1,0,0,0,0,0,0,0,0
n7640,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-OHSU-1981/2020|EPI_ISL_526082|2020-07-30,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/OR-OHSU-1849/2020|EPI_ISL_526047|2020-07-27,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/ME-HETL-J0042/2020|EPI_ISL_513454|2020-03-15,1,0,0,0,0,0,0,0,0,0
n7668,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/ME-HETL-J0080/2020|EPI_ISL_513491|2020-03-19,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/ME-HETL-J0015/2020|EPI_ISL_513428|2020-03-15,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/ME-HETL-J0024/2020|EPI_ISL_513436|2020-03-15,1,0,0,0,0,0,0,0,0,0
n7678,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/ME-HETL-J0075/2020|EPI_ISL_513486|2020-03-19,1,0,0,0,0,0,0,0,0,0
n7681,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/NY-PV08429/2020|EPI_ISL_421387|2020-03-19,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/WA-UW-328/2020|EPI_ISL_524437|2020-03-24,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/NY-NYUMC903/2020|EPI_ISL_467396|2020-04-26,0,0,1,0,0,0,0,0,0,0
n7752,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/MA-MGH-00040/2020|EPI_ISL_460401|2020-03-25,1,0,0,0,0,0,0,0,0,0
n10165,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/NY-WC-46318-01/2020|EPI_ISL_525678|2020-04-10,0,0,1,0,0,0,0,0,0,0
n10397,0,0,0,0,0,0,0,0,0,1
n10404,0,0,0,0,0,1,0,0,0,0
n10408,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WI-GMF-03710/2020|EPI_ISL_455575|2020-05-19,0,0,0,0,0,1,0,0,0,0
n10412,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WI-GMF-03823/2020|EPI_ISL_455576|2020-05-19,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WI-GMF-00707/2020|EPI_ISL_422461|2020-04-06,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WI-GMF-00744/2020|EPI_ISL_422462|2020-04-03,0,0,0,0,0,1,0,0,0,0
n10419,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WI-GMF-01591/2020|EPI_ISL_435399|2020-04-23,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/WI-GMF-01551/2020|EPI_ISL_435398|2020-04-22,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/AZ-TG273308/2020|EPI_ISL_426565|2020-04-01,0,0,0,0,0,0,0,0,0,1
n10427,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/NY-NYUMC785/2020|EPI_ISL_456022|2020-03-25,0,0,1,0,0,0,0,0,0,0
n10440,0,0,1,0,0,0,0,0,0,0
hCoV-19/USA/NY-NYUMC825/2020|EPI_ISL_456061|2020-03-27,0,0,1,0,0,0,0,0,0,0
n10443,0,0,0,0,0,1,0,0,0,0
hCoV-19/USA/MD-MDH-0191/2020|EPI_ISL_538274|2020-06-05,0,0,0,1,0,0,0,0,0,0
hCoV-19/USA/MD-MDH-0189/2020|EPI_ISL_538272|2020-06-05,0,0,0,1,0,0,0,0,0,0
hCoV-19/USA/UT-03867/2020|EPI_ISL_470724|2020-04-05,0,0,0,0,0,0,0,0,1,0
n10482,1,0,0,0,0,0,0,0,0,0
hCoV-19/USA/TX-HMH-6330/2020|EPI_ISL_547394|2020-06-26,0,0,0,0,0,0,1,0,0,0
n10502,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/MI-MDHHS-SC21713/2020|EPI_ISL_529832|2020-06-26,0,0,0,0,0,1,0,0,0,0
n10507,0,0,0,0,0,1,0,0,0,0
n10510,0,0,0,0,0,1,0,0,0,0
n10511,0,0,0,0,0,0,1,0,0,0
n10520,0,0,0,0,0,0,1,0,0,0
n10533,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/WA-S2734/2020|EPI_ISL_525724|2020-07-13,0,1,0,0,0,0,0,0,0,0
n10637,0,1,0,0,0,0,0,0,0,0
hCoV-19/USA/CA-CZB-1204/2020|EPI_ISL_450453|2020-03-24,0,0,0,0,0,0,0,0,0,1
n10648,0,0,0,0,0,0,1,0,0,0
hCoV-19/USA/CA-CDC-4717/2020|EPI_ISL_535693|2020-06-04,0,0,0,0,0,0,0,0,0,1
hCoV-19/USA/CA-UCLA-27/2020|EPI_ISL_537559|2020-05-24,0,0,0,0,0,0,0,0,0,1
n10673,0,0,0,0,0,0,1,0,0,0
n10674,0,0,0,0,0,0,1,0,0,0
n10687,0,0,1,0,0,0,0,0,0,0
n10695,0,0,1,0,0,0,0,0,0,0
n10718,0,0,1,0,0,0,0,0,0,0
n14575,0,0,1,0,0,0,0,0,0,0
n14706,0,1,0,0,0,0,0,0,0,0
